Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H
TV2,MC1,2023-06-02T20:45:00Z,18.4,0.915,85.43,0.18,6.7,0.33,125,18.1,-6.8,0.85,0,452,15,0
TV2,MC1,2023-06-02T21:00:00Z,18.3,0.923,85.43,0.16,6.7,0.35,160,18.1,-6.8,0.74,0,452,15,0
TV2,MC1,2023-06-02T21:15:00Z,18.3,0.921,85.45,0.17,6.7,0.36,146,18.1,-6.8,0.74,0,452,15,0
TV2,MC1,2023-06-02T21:30:00Z,18.2,0.926,85.46,0.15,6.7,0.39,128,18,-6.8,0.83,0,452,15,0
TV2,MC1,2023-06-02T21:45:00Z,18.2,0.936,85.46,0.13,6.7,0.42,134,18,-6.8,0.81,0,452,15,0
TV2,MC1,2023-06-02T22:00:00Z,18.2,0.943,85.46,0.12,6.7,0.46,133,18,-6.8,0.97,0,453,15,0
TV2,MC1,2023-06-02T22:15:00Z,18,0.957,85.46,0.09,6.7,0.49,114,17.8,-6.8,1.27,0,453,15,0
TV2,MC1,2023-06-02T22:30:00Z,17.9,0.97,85.46,0.06,6.7,0.43,113,17.8,-6.8,1.27,0,454,15,0
TV2,MC1,2023-06-02T22:45:00Z,17.8,0.974,85.46,0.05,6.7,0.45,120,17.7,-6.8,1.39,0,454,15,0
TV2,MC1,2023-06-02T23:00:00Z,17.7,0.974,85.45,0.05,6.7,0.48,143,17.7,-6.8,1.04,0,453,15,0
TV2,MC1,2023-06-02T23:15:00Z,17.7,0.967,85.43,0.07,6.7,0.57,144,17.6,-6.8,1.69,0,453,15,0
TV2,MC1,2023-06-02T23:30:00Z,17.6,0.964,85.42,0.07,6.7,0.48,132,17.6,-6.8,1.41,0,453,15,0
TV2,MC1,2023-06-02T23:45:00Z,17.9,0.939,85.41,0.13,6.8,0.53,141,17.7,-6.8,1.1,0,453,15,0
TV2,MC1,2023-06-03T00:00:00Z,17.9,0.944,85.41,0.11,6.8,0.51,140,17.6,-6.8,0.95,0,453,15,0
TV2,MC1,2023-06-03T00:15:00Z,17.7,0.964,85.39,0.07,6.7,0.58,127,17.6,-6.8,1.25,0,454,15,0
TV2,MC1,2023-06-03T00:30:00Z,17.6,0.972,85.37,0.06,6.7,0.44,135,17.5,-6.8,1.03,0,453,15,0
TV2,MC1,2023-06-03T00:45:00Z,17.6,0.952,85.37,0.1,6.7,0.57,138,17.6,-6.8,0.99,0,453,15,0
TV2,MC1,2023-06-03T01:00:00Z,17.8,0.929,85.35,0.15,6.7,0.48,128,17.6,-6.7,0.91,0,453,15,0
TV2,MC1,2023-06-03T01:15:00Z,17.9,0.916,85.34,0.17,6.7,0.53,149,17.6,-6.8,0.93,0,453,15,0
TV2,MC1,2023-06-03T01:30:00Z,17.9,0.916,85.34,0.17,6.7,0.44,142,17.6,-6.8,0.72,0,452,15,0
TV2,MC1,2023-06-03T01:45:00Z,17.9,0.913,85.33,0.18,6.7,0.46,135,17.6,-6.8,0.91,0,452,15,0
TV2,MC1,2023-06-03T02:00:00Z,17.9,0.913,85.32,0.18,6.7,0.47,133,17.7,-6.7,0.88,0,452,15,0
TV2,MC1,2023-06-03T02:15:00Z,17.8,0.92,85.3,0.16,6.7,0.45,139,17.6,-6.8,0.95,0,453,15,0
TV2,MC1,2023-06-03T02:30:00Z,17.8,0.932,85.29,0.14,6.7,0.46,140,17.6,-6.8,1.03,0,453,15,0
TV2,MC1,2023-06-03T02:45:00Z,17.8,0.937,85.28,0.13,6.7,0.44,139,17.6,-6.8,0.89,0,453,15,0
TV2,MC1,2023-06-03T03:00:00Z,17.8,0.94,85.28,0.12,6.7,0.5,124,17.7,-6.8,1.09,0,453,15,0
TV2,MC1,2023-06-03T03:15:00Z,17.9,0.951,85.29,0.1,6.7,0.42,137,17.7,-6.8,0.76,0,453,15,0
TV2,MC1,2023-06-03T03:30:00Z,17.9,0.95,85.29,0.1,6.7,0.46,143,17.6,-6.8,0.93,0,453,15,0
TV2,MC1,2023-06-03T03:45:00Z,17.7,0.946,85.28,0.11,6.8,0.43,148,17.5,-6.8,0.67,0,453,15,0
TV2,MC1,2023-06-03T04:00:00Z,17.7,0.939,85.29,0.12,6.8,0.38,135,17.4,-6.8,0.68,0,453,15,0
TV2,MC1,2023-06-03T04:15:00Z,17.4,0.944,85.29,0.11,6.7,0.7,118,17.1,-6.8,1.14,0,453,15,0
TV2,MC1,2023-06-03T04:30:00Z,16.9,0.955,85.29,0.09,6.7,0.55,115,16.7,-6.8,0.87,0,453,15,0
TV2,MC1,2023-06-03T04:45:00Z,16.7,0.963,85.28,0.07,6.7,0.71,118,16.6,-6.8,1.36,0,453,15,0
TV2,MC1,2023-06-03T05:00:00Z,16.6,0.969,85.28,0.06,6.7,0.68,118,16.5,-6.8,0.99,0,453,15,0
TV2,MC1,2023-06-03T05:15:00Z,16.5,0.972,85.29,0.05,6.7,0.72,122,16.4,-6.8,1.21,0,454,15,0
TV2,MC1,2023-06-03T05:30:00Z,16.8,0.974,85.29,0.05,6.7,0.72,121,16.6,-6.8,1.45,0,454,15,0
TV2,MC1,2023-06-03T05:45:00Z,16.8,0.971,85.3,0.05,6.7,0.73,122,16.6,-6.8,1.29,2.6,454,15,0
TV2,MC1,2023-06-03T06:00:00Z,17,0.972,85.31,0.05,6.7,0.69,120,16.7,-6.8,1.12,14.8,453,15,0
TV2,MC1,2023-06-03T06:15:00Z,17.4,0.961,85.33,0.08,6.7,0.71,117,17.2,-6.8,1.17,101.3,453,15,0
TV2,MC1,2023-06-03T06:30:00Z,17.9,0.939,85.34,0.12,6.7,0.59,110,17.9,-6.8,1.02,140.1,452,15,0
TV2,MC1,2023-06-03T06:45:00Z,18.3,0.932,85.34,0.14,6.7,0.41,106,18.6,-6.8,0.94,76.2,452,15,0
TV2,MC1,2023-06-03T07:00:00Z,19,0.918,85.36,0.18,6.7,0.38,107,19.8,-6.8,0.92,104.6,452,15,0
TV2,MC1,2023-06-03T07:15:00Z,19.7,0.895,85.36,0.24,6.7,0.48,167,20.6,-6.8,1.05,187.9,451,15,0
TV2,MC1,2023-06-03T07:30:00Z,20.2,0.871,85.38,0.31,6.8,0.92,179,20.4,-6.8,1.71,37.7,452,15,0
TV2,MC1,2023-06-03T07:45:00Z,20.2,0.878,85.39,0.29,6.7,1.03,180,20.5,-6.7,2.14,150.3,451,15,0
TV2,MC1,2023-06-03T08:00:00Z,20.2,0.891,85.4,0.26,6.8,0.99,175,20.5,-6.8,1.8,269.7,452,15,0
TV2,MC1,2023-06-03T08:15:00Z,20.2,0.883,85.41,0.28,6.8,1.09,179,20.2,-6.8,1.94,130.7,452,15,0
TV2,MC1,2023-06-03T08:30:00Z,20.3,0.882,85.43,0.28,6.8,1.06,178,20.2,-6.8,2.13,111,452,15,0
TV2,MC1,2023-06-03T08:45:00Z,20.4,0.883,85.43,0.28,6.8,0.99,178,20.2,-6.8,2.96,89.7,452,15,0
TV2,MC1,2023-06-03T09:00:00Z,20.3,0.898,85.44,0.24,6.7,0.7,166,20.3,-6.8,1.74,55.5,452,15,0
TV2,MC1,2023-06-03T09:15:00Z,20.5,0.898,85.45,0.24,6.8,0.88,155,20.4,-6.8,2,66.8,452,15,0
TV2,MC1,2023-06-03T09:30:00Z,21,0.894,85.46,0.26,6.8,0.61,137,21,-6.8,1.32,77.1,451,15,0
TV2,MC1,2023-06-03T09:45:00Z,20.7,0.891,85.46,0.27,6.7,0.77,168,20.7,-6.8,1.78,92.5,451,15,0
TV2,MC1,2023-06-03T10:00:00Z,20.8,0.893,85.46,0.26,6.7,1.03,185,20.9,-6.8,2.45,103.1,451,15,0
TV2,MC1,2023-06-03T10:15:00Z,21.3,0.879,85.45,0.31,6.7,0.71,139,21.5,-6.8,1.57,109.3,451,15,0
TV2,MC1,2023-06-03T10:30:00Z,21.4,0.874,85.45,0.32,6.8,0.84,155,21.5,-6.8,2.53,116.1,451,15,0
TV2,MC1,2023-06-03T10:45:00Z,21.4,0.885,85.46,0.29,6.7,0.6,106,21.6,-6.8,1.71,91.2,451,15,0
TV2,MC1,2023-06-03T11:00:00Z,20.9,0.906,85.46,0.23,6.8,0.58,106,21.1,-6.8,1.79,66.5,451,15,0
TV2,MC1,2023-06-03T11:15:00Z,20.9,0.916,85.44,0.21,6.7,0.57,135,21.3,-6.8,2.32,114.1,451,15,0
TV2,MC1,2023-06-03T11:30:00Z,21.2,0.91,85.44,0.23,6.8,0.63,127,21.5,-6.8,1.77,136,451,15,0
TV2,MC1,2023-06-03T11:45:00Z,21,0.918,85.43,0.2,6.8,0.56,100,21.5,-6.8,1.69,128.7,451,15,0
TV2,MC1,2023-06-03T12:00:00Z,21.4,0.901,85.43,0.25,6.8,0.56,139,21.5,-6.8,1.98,78.9,451,15,0
TV2,MC1,2023-06-03T12:15:00Z,20.8,0.92,85.42,0.2,6.8,0.7,121,21.1,-6.8,2.26,71.4,452,15,0
TV2,MC1,2023-06-03T12:30:00Z,20.8,0.924,85.4,0.19,6.8,0.6,126,21,-6.8,1.51,46.3,452,15,0
TV2,MC1,2023-06-03T12:45:00Z,20.4,0.938,85.38,0.15,6.7,0.65,127,20.7,-6.8,2.31,61.9,452,15,0
TV2,MC1,2023-06-03T13:00:00Z,20.5,0.931,85.37,0.17,6.8,0.75,140,20.6,-6.8,1.78,56.4,452,15,0
TV2,MC1,2023-06-03T13:15:00Z,20.9,0.926,85.34,0.18,6.7,0.77,138,21.2,-6.8,1.55,121.2,451,15,0
TV2,MC1,2023-06-03T13:30:00Z,21.4,0.91,85.33,0.23,6.8,0.56,40,21.5,-6.8,1.8,97.8,451,15,0
TV2,MC1,2023-06-03T13:45:00Z,21.2,0.909,85.32,0.23,6.7,0.57,124,21.3,-6.8,1.48,73.1,451,15,0
TV2,MC1,2023-06-03T14:00:00Z,21.4,0.916,85.3,0.21,6.8,0.59,96,21.7,-6.8,2.05,113.9,451,15,0
TV2,MC1,2023-06-03T14:15:00Z,21.7,0.908,85.27,0.24,6.8,0.64,62,21.8,-6.8,1.45,71.6,452,15,0
TV2,MC1,2023-06-03T14:30:00Z,21.2,0.921,85.3,0.2,6.8,0.37,85,21.6,-6.8,1.25,58.2,452,15,0
TV2,MC1,2023-06-03T14:45:00Z,21.2,0.92,85.31,0.2,6.7,0.51,88,21.4,-6.8,1.45,56.6,452,15,0
TV2,MC1,2023-06-03T15:00:00Z,21.3,0.921,85.29,0.2,6.7,0.43,65,21.5,-6.8,1.33,67.9,452,15,0
TV2,MC1,2023-06-03T15:15:00Z,21.4,0.915,85.28,0.22,6.7,0.46,22,21.4,-6.8,1.17,60.1,452,15,0
TV2,MC1,2023-06-03T15:30:00Z,21.1,0.92,85.27,0.2,6.7,0.51,93,21.3,-6.8,1.5,50.9,452,15,0
TV2,MC1,2023-06-03T15:45:00Z,20.8,0.931,85.27,0.17,6.8,0.64,89,20.9,-6.8,1.38,25.8,452,15,0
TV2,MC1,2023-06-03T16:00:00Z,20.3,0.95,85.27,0.12,6.7,0.54,115,20.4,-6.8,1.65,11.2,456,15,0
TV2,MC1,2023-06-03T16:15:00Z,20,0.961,85.26,0.09,6.7,0.42,85,20.2,-6.8,1.07,12.8,456,15,0
TV2,MC1,2023-06-03T16:30:00Z,19.7,0.967,85.26,0.07,6.7,0.56,47,19.8,-6.8,1.46,12.6,453,15,0
TV2,MC1,2023-06-03T16:45:00Z,19.5,0.972,85.28,0.06,6.8,0.32,118,19.7,-6.8,1.06,12.6,453,15,0
TV2,MC1,2023-06-03T17:00:00Z,19.5,0.971,85.27,0.07,6.8,0.37,113,19.6,-6.9,0.76,21.4,453,15,0
TV2,MC1,2023-06-03T17:15:00Z,19.4,0.97,85.3,0.07,6.7,0.27,73,19.6,-6.8,0.6,14.3,453,15,0
TV2,MC1,2023-06-03T17:30:00Z,19.4,0.968,85.31,0.07,6.7,0.31,99,19.5,-6.8,0.89,5.5,454,15,0
TV2,MC1,2023-06-03T17:45:00Z,19.4,0.968,85.33,0.07,6.8,0.41,118,19.4,-6.8,1.34,4.4,459,15,0
TV2,MC1,2023-06-03T18:00:00Z,19.3,0.973,85.32,0.06,6.7,0.35,91,19.3,-6.7,1.07,0.7,680,15,15
TV2,MC1,2023-06-03T18:15:00Z,19.2,0.979,85.36,0.05,6.6,0.35,73,19.1,-6.8,1.15,0,552,15,15
TV2,MC1,2023-06-03T18:30:00Z,19,0.982,85.38,0.04,6.6,0.36,98,18.9,-6.8,0.72,0,541,15,15
TV2,MC1,2023-06-03T18:45:00Z,18.8,0.987,85.38,0.03,6.6,0.32,95,18.8,-6.8,1.02,0,534,15,15
TV2,MC1,2023-06-03T19:00:00Z,18.8,0.991,85.4,0.02,6.6,0.31,103,18.7,-6.8,0.69,0,523,15,15
TV2,MC1,2023-06-03T19:15:00Z,18.8,0.992,85.41,0.02,6.6,0.41,122,18.7,-6.8,1.09,0,512,15,15
TV2,MC1,2023-06-03T19:30:00Z,18.6,0.993,85.43,0.01,6.6,0.44,136,18.6,-6.7,0.95,0,504,15,15
TV2,MC1,2023-06-03T19:45:00Z,18.6,0.994,85.44,0.01,6.6,0.39,112,18.6,-6.8,0.9,0,500,15,15
TV2,MC1,2023-06-03T20:00:00Z,18.4,0.994,85.45,0.01,6.6,0.41,117,18.4,-6.8,0.71,0,498,15,15
TV2,MC1,2023-06-03T20:15:00Z,18.3,0.994,85.46,0.01,6.7,0.46,112,18.3,-6.8,0.9,0,492,15,15
TV2,MC1,2023-06-03T20:30:00Z,18.3,0.991,85.47,0.02,6.7,0.47,113,18.3,-6.8,0.78,0,488,15,15
TV2,MC1,2023-06-03T20:45:00Z,18.4,0.988,85.48,0.03,6.7,0.43,111,18.3,-6.8,1.32,0,486,15,15
TV2,MC1,2023-06-03T21:00:00Z,18.4,0.986,85.51,0.03,6.7,0.4,97,18.3,-6.8,0.99,0,486,15,15
TV2,MC1,2023-06-03T21:15:00Z,18.4,0.989,85.53,0.02,6.7,0.4,87,18.2,-6.8,0.79,0,485,15,15
TV2,MC1,2023-06-03T21:30:00Z,18.4,0.99,85.54,0.02,6.6,0.39,96,18.3,-6.8,0.77,0,485,15,15
TV2,MC1,2023-06-03T21:45:00Z,18.3,0.991,85.55,0.02,6.7,0.34,118,18.2,-6.8,0.54,0,486,15,15
TV2,MC1,2023-06-03T22:00:00Z,18.1,0.99,85.55,0.02,6.6,0.41,113,18.1,-6.8,0.72,0,484,15,15
TV2,MC1,2023-06-03T22:15:00Z,17.9,0.987,85.54,0.03,6.7,0.31,103,17.8,-6.8,0.62,0,485,15,15
TV2,MC1,2023-06-03T22:30:00Z,17.4,0.986,85.52,0.03,6.6,0.38,103,17.5,-6.8,0.68,0,484,15,15
TV2,MC1,2023-06-03T22:45:00Z,17.2,0.985,85.5,0.03,6.7,0.37,110,17.2,-6.8,0.71,0,483,15,15
TV2,MC1,2023-06-03T23:00:00Z,17,0.983,85.5,0.03,6.6,0.41,114,17,-6.8,0.79,0,481,15,15
TV2,MC1,2023-06-03T23:15:00Z,16.9,0.982,85.49,0.04,6.7,0.43,128,16.9,-6.8,0.83,0,479,15,15
TV2,MC1,2023-06-03T23:30:00Z,16.8,0.98,85.48,0.04,6.6,0.38,103,16.8,-6.7,0.75,0,479,15,15
TV2,MC1,2023-06-03T23:45:00Z,16.9,0.984,85.47,0.03,6.6,0.59,122,16.8,-6.8,1.1,0,477,15,15
TV2,MC1,2023-06-04T00:00:00Z,17.2,0.984,85.46,0.03,6.6,0.64,118,17,-6.8,1.18,0,477,15,15
TV2,MC1,2023-06-04T00:15:00Z,16.9,0.982,85.45,0.03,6.6,0.55,122,16.8,-6.7,0.98,0,476,15,15
TV2,MC1,2023-06-04T00:30:00Z,16.9,0.981,85.43,0.04,6.6,0.54,119,16.7,-6.8,1.03,0,474,15,15
TV2,MC1,2023-06-04T00:45:00Z,16.9,0.98,85.42,0.04,6.6,0.41,107,16.7,-6.8,0.76,0,473,15,15
TV2,MC1,2023-06-04T01:00:00Z,16.6,0.98,85.4,0.04,6.6,0.35,102,16.5,-6.8,0.6,0,475,15,15
TV2,MC1,2023-06-04T01:15:00Z,16.5,0.982,85.37,0.03,6.7,0.42,104,16.3,-6.8,0.7,0,473,15,15
TV2,MC1,2023-06-04T01:30:00Z,16.4,0.982,85.35,0.03,6.6,0.49,109,16.4,-6.7,0.9,0,471,15,15
TV2,MC1,2023-06-04T01:45:00Z,16.4,0.983,85.32,0.03,6.7,0.57,110,16.3,-6.8,0.95,0,469,15,15
TV2,MC1,2023-06-04T02:00:00Z,16.7,0.984,85.31,0.03,6.7,0.49,116,16.4,-6.7,1.15,0,468,15,15
TV2,MC1,2023-06-04T02:15:00Z,17.4,0.971,85.31,0.06,6.6,0.59,137,17,-6.8,1.12,0,461,15,15
TV2,MC1,2023-06-04T02:30:00Z,17.8,0.939,85.31,0.12,6.7,0.6,130,17.2,-6.8,1.05,0,459,15,4
TV2,MC1,2023-06-04T02:45:00Z,18,0.94,85.31,0.12,6.7,0.8,123,17.6,-6.8,1.41,0,458,15,0
TV2,MC1,2023-06-04T03:00:00Z,18,0.948,85.31,0.11,6.7,0.56,122,17.6,-6.8,1.11,0,457,15,0
TV2,MC1,2023-06-04T03:15:00Z,17.8,0.958,85.31,0.09,6.7,0.48,122,17.5,-6.8,1.02,0,455,15,0
TV2,MC1,2023-06-04T03:30:00Z,17.7,0.973,85.31,0.05,6.7,0.46,105,17.5,-6.8,1.27,0,454,15,0
TV2,MC1,2023-06-04T03:45:00Z,17.6,0.981,85.33,0.04,6.6,0.48,89,17.5,-6.8,0.87,0,455,15,0
TV2,MC1,2023-06-04T04:00:00Z,17.5,0.987,85.35,0.03,6.7,0.39,86,17.4,-6.8,0.67,0,454,15,0
TV2,MC1,2023-06-04T04:15:00Z,17.7,0.989,85.35,0.02,6.7,0.36,101,17.5,-6.8,0.64,0,454,15,0
TV2,MC1,2023-06-04T04:30:00Z,17.7,0.99,85.36,0.02,6.7,0.38,130,17.7,-6.8,0.58,0,454,15,0
TV2,MC1,2023-06-04T04:45:00Z,17.8,0.983,85.36,0.04,6.7,0.42,121,17.6,-6.8,0.79,0,454,15,0
TV2,MC1,2023-06-04T05:00:00Z,17.4,0.98,85.36,0.04,6.7,0.39,101,17.3,-6.8,0.74,0,455,15,0
TV2,MC1,2023-06-04T05:15:00Z,17.1,0.981,85.36,0.04,6.7,0.44,142,17.1,-6.8,0.86,0,454,15,0
TV2,MC1,2023-06-04T05:30:00Z,16.8,0.981,85.38,0.04,6.7,0.44,114,16.8,-6.8,0.74,0,455,15,0
TV2,MC1,2023-06-04T05:45:00Z,16.6,0.984,85.4,0.03,6.7,0.43,116,16.6,-6.8,0.82,4.2,454,15,0
TV2,MC1,2023-06-04T06:00:00Z,16.6,0.985,85.4,0.03,6.7,0.51,114,16.6,-6.8,0.85,14.5,454,15,0
TV2,MC1,2023-06-04T06:15:00Z,17.1,0.988,85.4,0.02,6.7,0.37,111,17.2,-6.8,0.65,98.3,454,15,0
TV2,MC1,2023-06-04T06:30:00Z,17.7,0.981,85.43,0.04,6.7,0.3,99,18.1,-6.8,0.51,116.1,453,15,0
TV2,MC1,2023-06-04T06:45:00Z,18.2,0.965,85.45,0.07,6.7,0.36,104,18.6,-6.8,0.67,88.8,453,15,0
TV2,MC1,2023-06-04T07:00:00Z,18.7,0.948,85.45,0.11,6.7,0.27,104,19.5,-6.8,0.64,115.5,453,15,0
TV2,MC1,2023-06-04T07:15:00Z,19.7,0.951,85.45,0.11,6.7,0.2,92,20.9,-6.8,0.46,182.7,452,15,0
TV2,MC1,2023-06-04T07:30:00Z,20.4,0.917,85.47,0.2,6.8,0.22,122,21.1,-6.8,0.83,38.3,453,15,0
TV2,MC1,2023-06-04T07:45:00Z,20.9,0.893,85.47,0.26,6.7,0.46,124,21.4,-6.8,1.03,117.7,452,15,0
TV2,MC1,2023-06-04T08:00:00Z,20.7,0.887,85.48,0.28,6.7,0.49,133,21.3,-6.8,1.3,292.6,452,15,0
TV2,MC1,2023-06-04T08:15:00Z,20.8,0.895,85.48,0.26,6.8,0.56,135,21.2,-6.8,1.62,156.2,452,15,0
TV2,MC1,2023-06-04T08:30:00Z,21,0.903,85.48,0.24,6.8,0.63,146,21.1,-6.8,1.58,118.7,452,15,0
TV2,MC1,2023-06-04T08:45:00Z,21.3,0.896,85.48,0.26,6.7,0.56,141,21.3,-6.8,1.61,120.5,452,15,0
TV2,MC1,2023-06-04T09:00:00Z,21.5,0.871,85.49,0.33,6.7,0.56,141,21.4,-6.8,1.58,56.6,451,15,0
TV2,MC1,2023-06-04T09:15:00Z,21.7,0.861,85.49,0.36,6.8,0.62,196,21.5,-6.8,1.5,63,451,15,0
TV2,MC1,2023-06-04T09:30:00Z,21.4,0.88,85.5,0.3,6.8,0.77,164,21.4,-6.8,1.96,76,451,15,0
TV2,MC1,2023-06-04T09:45:00Z,21.4,0.897,85.5,0.26,6.8,0.52,165,21.5,-6.8,1.48,55.5,452,15,0
TV2,MC1,2023-06-04T10:00:00Z,21.2,0.916,85.5,0.21,6.8,0.35,144,21.4,-6.8,1.08,37.4,452,15,0
TV2,MC1,2023-06-04T10:15:00Z,21,0.922,85.49,0.19,6.8,0.39,52,21.1,-6.8,1.24,28.6,452,15,0
TV2,MC1,2023-06-04T10:30:00Z,20.8,0.931,85.5,0.17,6.7,0.56,152,21,-6.8,1.3,77.3,452,15,0
TV2,MC1,2023-06-04T10:45:00Z,21.4,0.919,85.49,0.21,6.7,0.44,77,21.6,-6.8,1.93,95.9,452,15,0
TV2,MC1,2023-06-04T11:00:00Z,21.4,0.918,85.5,0.21,6.7,0.57,18,21.4,-6.8,1.82,34.1,452,15,0
TV2,MC1,2023-06-04T11:15:00Z,20.8,0.943,85.51,0.14,6.7,0.58,120,21,-6.8,1.76,9.9,453,15,0
TV2,MC1,2023-06-04T11:30:00Z,20.6,0.954,85.51,0.11,6.7,0.44,115,20.6,-6.9,1.38,9,866,15,6
TV2,MC1,2023-06-04T11:45:00Z,19.9,0.964,85.5,0.08,6.5,0.65,135,19.8,-6.5,1.36,14.3,767,15,15
TV2,MC1,2023-06-04T12:00:00Z,19.1,0.967,85.5,0.07,6.3,0.83,163,18.9,-6.5,2.32,15.2,813,15,15
TV2,MC1,2023-06-04T12:15:00Z,19.1,0.977,85.49,0.05,6.4,0.37,73,18.9,-6.7,0.8,28.4,734,15,15
TV2,MC1,2023-06-04T12:30:00Z,19.1,0.981,85.47,0.04,6.5,0.37,109,19,-6.8,0.66,67.9,568,15,15
TV2,MC1,2023-06-04T12:45:00Z,19.8,0.984,85.45,0.04,6.5,0.28,120,19.6,-6.7,0.73,88.1,543,15,15
TV2,MC1,2023-06-04T13:00:00Z,20.6,0.984,85.43,0.04,6.5,0.44,100,20.4,-6.7,1.08,100,549,15,15
TV2,MC1,2023-06-04T13:15:00Z,21,0.97,85.4,0.08,6.5,0.45,75,20.9,-6.7,0.98,110.4,833,15,15
TV2,MC1,2023-06-04T13:30:00Z,21.2,0.955,85.39,0.11,6.5,0.49,92,20.7,-6.6,0.84,66.7,765,15,15
TV2,MC1,2023-06-04T13:45:00Z,20.4,0.943,85.38,0.14,6.5,0.48,125,20.2,-6.6,1.03,36.6,558,15,15
TV2,MC1,2023-06-04T14:00:00Z,20.4,0.97,85.38,0.07,6.5,0.5,89,20,-6.7,1.23,9.7,609,15,15
TV2,MC1,2023-06-04T14:15:00Z,18.8,0.962,85.39,0.08,6.5,0.73,142,18.3,-7,2.19,3.7,899,15,15
TV2,MC1,2023-06-04T14:30:00Z,17.3,0.956,85.39,0.09,6.6,0.83,179,17,-6.8,1.88,7.5,707,15,15
TV2,MC1,2023-06-04T14:45:00Z,17,0.961,85.4,0.08,6.5,0.28,15,16.8,-6.7,0.76,7,764,15,15
TV2,MC1,2023-06-04T15:00:00Z,16.9,0.975,85.39,0.05,6.4,0.5,304,16.8,-6.6,1.1,8.8,636,15,15
TV2,MC1,2023-06-04T15:15:00Z,17.5,0.987,85.35,0.03,6.5,0.24,93,17.2,-6.6,0.46,14.5,586,15,15
TV2,MC1,2023-06-04T15:30:00Z,17.9,0.99,85.3,0.02,6.5,0.33,107,17.8,-6.6,0.62,33.7,563,15,15
TV2,MC1,2023-06-04T15:45:00Z,18.4,0.99,85.35,0.02,6.5,0.38,113,18.3,-6.7,0.65,48.5,523,15,15
TV2,MC1,2023-06-04T16:00:00Z,19,0.972,85.34,0.06,6.5,0.41,102,18.7,-6.7,1,37.4,511,15,15
TV2,MC1,2023-06-04T16:15:00Z,19,0.958,85.38,0.09,6.5,0.39,104,18.6,-6.6,0.74,19.2,505,15,15
TV2,MC1,2023-06-04T16:30:00Z,18.9,0.965,85.38,0.08,6.5,0.35,101,18.5,-6.7,0.66,14.6,502,15,15
TV2,MC1,2023-06-04T16:45:00Z,18.7,0.967,85.39,0.07,6.5,0.34,110,18.4,-6.7,0.49,10.1,499,15,15
TV2,MC1,2023-06-04T17:00:00Z,18.4,0.971,85.41,0.06,6.6,0.39,130,18.3,-6.7,0.68,2.7,492,15,15
TV2,MC1,2023-06-04T17:15:00Z,18.3,0.964,85.43,0.08,6.5,0.48,115,18.2,-6.7,0.82,0,486,15,15
TV2,MC1,2023-06-04T17:30:00Z,18.4,0.956,85.4,0.09,6.5,0.47,133,18.1,-6.8,0.92,0,481,15,15
TV2,MC1,2023-06-04T17:45:00Z,18.2,0.951,85.42,0.1,6.5,0.35,126,18,-6.7,0.71,0,475,15,15
TV2,MC1,2023-06-04T18:00:00Z,18.2,0.951,85.45,0.1,6.6,0.37,154,18,-6.7,0.8,0,469,15,15
TV2,MC1,2023-06-04T18:15:00Z,18.4,0.949,85.46,0.11,6.6,0.41,123,18.1,-6.7,0.87,0,465,15,15
TV2,MC1,2023-06-04T18:30:00Z,18.4,0.967,85.49,0.07,6.6,0.35,113,18.1,-6.7,0.75,0,465,15,15
TV2,MC1,2023-06-04T18:45:00Z,18.3,0.976,85.49,0.05,6.6,0.36,95,18,-6.7,0.76,0,467,15,15
TV2,MC1,2023-06-04T19:00:00Z,18.3,0.985,85.48,0.03,6.6,0.33,99,18.1,-6.7,0.62,0,467,15,15
TV2,MC1,2023-06-04T19:15:00Z,18.4,0.987,85.49,0.03,6.7,0.48,137,18.2,-6.7,0.92,0,466,15,15
TV2,MC1,2023-06-04T19:30:00Z,18.3,0.986,85.52,0.03,6.6,0.35,116,18.3,-6.7,0.8,0,483,15,15
TV2,MC1,2023-06-04T19:45:00Z,18.2,0.977,85.54,0.05,6.6,0.42,153,18.1,-6.7,0.88,0,616,15,15
TV2,MC1,2023-06-04T20:00:00Z,18,0.976,85.56,0.05,6.6,0.27,153,17.8,-6.7,0.79,0,658,15,15
TV2,MC1,2023-06-04T20:15:00Z,17.8,0.983,85.59,0.03,6.6,0.29,164,17.6,-6.7,0.83,0,607,15,15
TV2,MC1,2023-06-04T20:30:00Z,17.6,0.981,85.61,0.04,6.6,0.3,158,17.5,-6.7,0.9,0,545,15,15
TV2,MC1,2023-06-04T20:45:00Z,17.6,0.976,85.63,0.05,6.5,0.31,299,17.4,-6.7,1.07,0,625,15,15
TV2,MC1,2023-06-04T21:00:00Z,17.7,0.982,85.67,0.04,6.4,0.73,349,17.5,-6.7,1.78,0,687,15,15
TV2,MC1,2023-06-04T21:15:00Z,17.6,0.985,85.66,0.03,6.5,0.24,340,17.4,-6.7,0.85,0,625,15,15
TV2,MC1,2023-06-04T21:30:00Z,17.5,0.986,85.66,0.03,6.5,0.36,109,17.4,-6.7,0.79,0,604,15,15
